loan_id,customer_id,account_id,loan_type,principle,interest,term_months,status,start_date,end_date
13047,33376,33016,Car,-1000.0,13.26,0,Active,2025-01-02,2025-01-22 19:18:46.871131
13048,2039,16651,Car,197421.64,11.36,0,Active,2027-01-02 19:18:46.871131,2025-11-17
13049,29240,31254,Car,0.0,12.61,47,Active,2025-05-13,2028-03-10
13050,4374,46146,Personal,288675.5,-5.0,13,Active,2026-01-16,2029-12-16
13051,45575,45299,Personal,90663.91,14.7,33,Closed,2023-10-21,2025-09-22
13052,41385,66279,Personal,0.0,13.0,28,Closed,2025-03-27,2026-09-25
13053,22484,27269,Car,0.0,6.22,35,Closed,2024-05-14,2026-11-09
13054,3735,32890,Personal,436342.67,10.91,23,Active,2023-10-19,2025-09-01
13055,26509,12806,Home,284119.59,7.71,42,Active,2025-02-28,2024-11-30 19:18:46.871131
13056,28513,25589,Home,445169.27,11.45,24,Closed,2024-06-30,2025-02-20 19:18:46.871131
13057,39285,67781,Car,433246.48,14.58,0,Closed,2024-09-06,2028-02-14
13058,29204,33502,Car,325874.5,10.11,40,Closed,2024-12-13,2027-08-11
13059,15440,43132,Car,0.0,-5.0,0,Active,2024-11-12,2027-10-26
13060,6678,44008,Home,225539.61,7.35,0,Closed,2026-05-15 19:18:46.871131,2026-06-07
13061,32093,40250,,133351.98,11.08,39,Active,2024-06-04,2024-12-04
13062,21732,61718,Personal,310850.97,-5.0,0,Active,2027-01-18 19:18:46.871131,2025-02-24
13063,46643,20510,,25542.45,6.75,0,Active,2023-05-23,2024-10-30 19:18:46.871131
13064,40450,4217,Home,146859.59,9.56,43,Closed,2024-07-07,2025-03-28
13065,27252,22622,Home,-1000.0,6.33,25,Closed,2023-09-18,2025-10-05
13066,7203,334,Home,147496.96,10.53,59,Closed,2025-06-21,2025-08-24 19:18:46.871131
13067,30081,53772,Home,277552.96,14.87,0,Closed,2024-03-22,2025-05-03 19:18:46.871131
13068,11733,58296,Home,456113.82,13.93,15,Active,2024-07-13,2028-03-01
13069,3943,14798,,413064.27,8.04,0,Closed,2024-11-13,2025-08-26 19:18:46.871131
13070,14306,30412,,163690.59,5.55,33,Closed,2025-07-01,2025-03-04 19:18:46.871131
13071,25893,53789,Car,198758.65,-5.0,0,Closed,2024-12-17,2025-08-29
13072,42381,7282,Personal,372508.57,9.17,21,Closed,2024-09-16,2027-03-13
13073,16381,56731,Car,119029.5,7.15,36,Closed,2024-04-23,2027-07-17
13074,9126,50356,Personal,-1000.0,6.52,59,Closed,2026-08-22 19:18:46.871131,2024-10-01
13075,9221,3912,Car,0.0,13.83,0,Closed,2027-05-24 19:18:46.871131,2028-12-07
13076,40640,64840,,88110.74,10.43,42,Closed,2027-03-04 19:18:46.871131,2026-11-22
13077,6429,17370,,0.0,8.83,30,Closed,2026-06-08 19:18:46.871131,2025-02-14 19:18:46.871131
13078,7535,30549,Home,0.0,7.45,21,Active,2027-03-17 19:18:46.871131,2025-10-11
13079,36633,40287,,397544.04,6.07,52,Active,2024-05-29,2025-12-11 19:18:46.871131
13080,4986,28365,Car,82801.6,12.05,29,Active,2025-05-20,2027-11-09
13081,31459,3504,Personal,147612.37,7.65,0,Active,2026-03-28 19:18:46.871131,2025-03-01
13082,10891,24512,,359780.25,14.92,0,Closed,2023-05-27,2024-11-17
13083,18626,14471,Home,230450.5,11.2,38,Closed,2024-02-01,2026-08-14
13084,29899,32659,Home,390711.01,7.01,46,Closed,2025-06-20,2027-04-15
13085,43578,46555,Car,469838.83,5.41,16,Active,2023-11-18,2024-11-06
13086,36455,69057,Personal,438868.71,14.63,43,Active,2025-11-07,2026-09-30
13087,30218,50715,Personal,172462.77,-5.0,23,Active,2025-11-25,2026-03-21
13088,27765,60925,Car,160764.41,-5.0,32,Active,2024-09-03,2028-07-27
13089,46241,54259,Home,483626.37,-5.0,24,Closed,2026-07-25 19:18:46.871131,2027-03-23
13090,7590,5919,Home,0.0,11.55,52,Closed,2024-08-22,2026-01-27
13091,4983,37155,Home,396715.75,9.65,38,Closed,2023-11-13,2026-05-01
13092,2160,30617,Home,277799.27,6.39,0,Closed,2023-02-25,2023-11-28
13093,11458,63589,Home,298661.09,-5.0,37,Active,2026-04-16 19:18:46.871131,2028-02-28
13094,39030,24227,Personal,-1000.0,9.04,56,Active,2025-12-26,2026-06-21
13095,45822,51379,,275765.29,7.1,33,Active,2023-07-08,2025-11-25
13096,41586,9276,Car,161259.8,-5.0,52,Active,2025-03-10,2025-09-14
13097,22411,4914,Car,138588.85,5.66,43,Active,2027-05-21 19:18:46.871131,2026-04-03
13098,25782,49950,Home,330886.19,10.89,58,Closed,2023-10-18,2026-01-21 19:18:46.871131
13099,49624,47551,Car,112101.63,9.44,0,Active,2026-10-18 19:18:46.871131,2025-09-02 19:18:46.871131
13100,8547,9136,Personal,315281.01,6.5,0,Closed,2026-11-19 19:18:46.871131,2026-09-17
13101,25403,61442,Home,421486.86,12.55,36,Active,2025-10-09,2028-08-06
13102,25231,54403,Car,23623.27,-5.0,0,Closed,2024-07-22,2028-02-13
13103,43553,4453,,79226.23,10.29,47,Closed,2024-05-26,2024-12-20
13104,23595,13167,Home,421116.59,-5.0,60,Closed,2023-06-27,2026-01-16
13105,22834,42784,Car,320751.09,-5.0,24,Closed,2025-01-25,2028-11-07
13106,49712,28218,,360452.32,-5.0,0,Closed,2026-01-03,2028-07-12
13107,49236,8564,Home,98328.36,8.89,20,Active,2027-02-26 19:18:46.871131,2025-05-24 19:18:46.871131
13108,43693,10359,,0.0,9.94,56,Active,2024-01-12,2024-08-18
13109,39149,63342,Car,288999.6,11.5,0,Closed,2023-07-13,2024-09-09
13110,31354,21614,Home,464933.29,14.87,23,Active,2024-10-14,2026-09-16
13111,19699,57738,Car,-1000.0,10.29,0,Closed,2023-04-25,2024-03-09
13112,12691,17987,Home,306913.5,8.64,27,Active,2025-12-15,2028-05-17
13113,47972,4562,Personal,0.0,9.0,25,Active,2023-10-01,2026-06-04
13114,36258,10616,Personal,131042.63,-5.0,30,Active,2025-08-07,2029-08-27
13115,32729,62015,Personal,361363.65,-5.0,26,Active,2024-12-02,2024-11-09 19:18:46.871131
13116,31682,22449,,496736.33,7.54,0,Active,2027-02-05 19:18:46.871131,2028-01-25
13117,24863,35265,Personal,168635.29,6.69,27,Closed,2027-02-19 19:18:46.871131,2027-08-21
13118,10426,52052,Personal,262409.99,14.86,19,Closed,2024-03-11,2025-06-10
13119,28419,59858,Home,-1000.0,8.33,14,Active,2026-01-12,2029-04-14
13120,39586,30403,Home,111875.16,-5.0,41,Closed,2026-04-24 19:18:46.871131,2027-11-22
13121,34203,56190,Home,107748.88,6.53,24,Closed,2023-06-25,2024-09-27
13122,19263,24389,Car,325024.06,13.84,43,Closed,2023-03-31,2026-04-18
13123,13828,19149,Car,240323.77,8.14,53,Active,2023-09-27,2026-05-09
13124,13302,49960,Home,217529.57,11.45,25,Active,2024-07-20,2025-08-13
13125,8654,34100,,377519.88,12.61,28,Active,2027-01-30 19:18:46.871131,2024-11-19 19:18:46.871131
13126,28719,5424,Home,323690.85,8.15,29,Closed,2025-02-11,2024-10-21 19:18:46.871131
13127,39127,17002,Car,189329.25,-5.0,52,Closed,2023-04-24,2024-08-20
13128,5790,39037,Home,143227.94,5.32,40,Active,2026-01-11,2025-04-09 19:18:46.871131
13129,5144,51645,,270613.34,-5.0,35,Closed,2025-09-18,2027-01-25
13130,19985,20923,Car,286746.91,9.99,0,Closed,2024-11-06,2027-09-29
13131,29695,24060,Home,185757.68,11.84,18,Closed,2024-11-28,2026-01-06
13132,34011,20864,Car,360946.69,7.3,59,Active,2026-03-13 19:18:46.871131,2028-04-07
13133,8312,41782,Home,297185.78,-5.0,14,Active,2024-01-09,2025-11-16 19:18:46.871131
13134,43717,69272,Home,358121.65,12.28,28,Closed,2023-10-10,2025-07-03 19:18:46.871131
13135,43012,32845,,86321.81,9.32,14,Closed,2025-11-30,2025-05-01 19:18:46.871131
13136,41715,38207,Personal,220260.24,10.15,24,Closed,2023-03-02,2025-12-08
13137,32978,1708,Home,157712.17,7.36,51,Active,2023-04-13,2023-08-08
13138,24635,59421,,363733.59,-5.0,0,Closed,2025-11-27,2029-09-13
13139,28916,40266,,347208.45,8.21,0,Closed,2026-07-17 19:18:46.871131,2025-01-07 19:18:46.871131
13140,39770,13208,Personal,270536.52,12.57,37,Closed,2024-02-21,2026-05-30
13141,25768,19842,Personal,0.0,-5.0,49,Closed,2023-09-18,2025-08-20 19:18:46.871131
13142,21357,64787,Home,321971.81,8.37,53,Active,2026-05-21 19:18:46.871131,2027-04-09
13143,9646,4908,Car,425029.82,9.29,39,Closed,2027-06-20 19:18:46.871131,2026-11-13
13144,8536,4136,,417102.7,10.42,0,Closed,2027-03-22 19:18:46.871131,2025-08-03
13145,17460,53354,Home,204388.28,7.85,0,Closed,2024-08-05,2025-03-08 19:18:46.871131
13146,30520,59976,Personal,409593.5,6.19,59,Closed,2023-09-27,2024-06-03
13147,21880,52902,Home,307654.96,5.1,0,Closed,2025-04-13,2026-07-02
13148,47080,56351,Personal,370680.28,-5.0,17,Closed,2024-11-23,2028-07-31
13149,43638,6488,Home,138507.66,-5.0,16,Closed,2026-02-12,2025-04-04 19:18:46.871131
13150,14072,34479,Home,72064.29,8.23,0,Closed,2025-09-16,2029-05-11
13151,32679,58239,Car,362960.02,7.32,56,Closed,2024-07-18,2026-02-23
13152,31029,48461,Car,0.0,6.61,13,Active,2025-10-03,2029-09-15
13153,42808,23383,Personal,161721.66,5.55,0,Closed,2023-09-04,2026-02-02
13154,6999,9167,Personal,105289.84,10.54,0,Active,2023-06-16,2024-10-13 19:18:46.871131
13155,11752,128,,462039.85,8.58,35,Closed,2026-04-01 19:18:46.871131,2025-05-17
13156,30793,28112,Personal,0.0,-5.0,36,Active,2025-08-01,2028-02-16
13157,27369,58766,Car,498744.15,-5.0,21,Closed,2023-10-13,2024-09-05
13158,13072,43621,Car,-1000.0,10.56,19,Active,2023-10-12,2025-05-24
13159,4310,19428,Home,387209.73,-5.0,27,Active,2025-06-18,2025-06-01 19:18:46.871131
13160,17858,25116,,426064.42,8.53,22,Closed,2024-02-20,2026-03-14
13161,6653,11522,Personal,96164.11,11.1,25,Active,2023-03-08,2026-12-15
13162,38111,44240,Car,363591.71,5.78,0,Active,2023-09-10,2026-10-06
13163,24600,39297,Car,0.0,12.92,51,Closed,2024-11-20,2025-12-08 19:18:46.871131
13164,26739,65502,Personal,-1000.0,13.81,46,Closed,2024-04-13,2024-12-05
13165,40387,56018,Car,0.0,12.59,30,Closed,2025-08-23,2025-05-17 19:18:46.871131
13166,9057,34368,Home,114746.23,5.94,47,Closed,2024-12-31,2026-02-24
13167,18308,55743,Personal,442485.15,14.46,31,Closed,2025-02-25,2026-07-25
13168,45100,27354,Home,370398.25,6.73,0,Active,2025-05-22,2025-09-09
13169,16819,46925,Home,57660.91,9.29,17,Closed,2026-12-01 19:18:46.871131,2026-08-25
13170,39936,25771,Personal,300919.75,7.49,31,Active,2023-04-18,2024-10-19
13171,30282,43039,Personal,238568.17,13.91,39,Active,2026-11-24 19:18:46.871131,2025-08-24 19:18:46.871131
13172,34867,57395,Personal,308054.87,12.19,30,Closed,2025-09-12,2029-07-25
13173,34564,50635,Personal,-1000.0,12.44,13,Closed,2024-10-08,2025-12-03
13174,5017,50239,Car,46377.31,-5.0,40,Closed,2026-12-01 19:18:46.871131,2027-10-30
13175,23883,39265,Personal,491381.07,14.35,0,Active,2024-02-28,2027-11-03
13176,27341,18037,,460616.58,-5.0,0,Active,2025-02-13,2025-10-01 19:18:46.871131
13177,48443,32906,Car,472501.61,11.19,0,Active,2023-04-11,2027-03-13
13178,14339,12880,,273166.87,10.38,38,Closed,2025-02-01,2027-10-09
13179,27450,43127,Home,310128.91,13.39,46,Active,2026-03-26 19:18:46.871131,2023-12-07
13180,19547,36557,Personal,-1000.0,12.16,13,Closed,2023-11-11,2027-01-30
13181,24279,48501,Home,261520.47,-5.0,13,Closed,2025-02-27,2026-12-24
13182,10497,23603,Personal,27079.45,13.08,20,Closed,2024-10-23,2025-12-13 19:18:46.871131
13183,14503,35483,,0.0,-5.0,54,Active,2024-12-07,2025-05-31 19:18:46.871131
13184,20685,58948,Personal,230331.69,14.78,60,Active,2027-01-27 19:18:46.871131,2027-02-19
13185,18111,53748,Car,-1000.0,12.46,17,Closed,2024-07-08,2027-09-08
13186,19886,52060,Car,454069.48,-5.0,59,Active,2025-01-24,2028-08-31
13187,11179,40096,,322451.25,11.82,50,Active,2026-07-13 19:18:46.871131,2024-12-19 19:18:46.871131
13188,14599,16093,,419889.17,8.71,31,Closed,2026-02-04,2025-07-01 19:18:46.871131
13189,28942,44689,Home,84773.04,5.68,36,Closed,2026-03-25 19:18:46.871131,2028-04-04
13190,44689,60213,Car,416309.63,-5.0,56,Closed,2026-01-23,2027-05-21
13191,26060,25637,Home,60440.99,14.61,22,Closed,2025-02-26,2026-02-07
13192,22384,21150,Car,361766.33,10.32,49,Closed,2023-09-19,2024-05-12
13193,35793,6259,Home,103849.18,8.0,23,Closed,2023-09-07,2026-03-06
13194,24559,27436,Home,117205.64,7.3,50,Closed,2023-10-08,2025-11-08
13195,46616,67472,,184255.61,11.93,38,Active,2027-01-20 19:18:46.871131,2024-07-03
13196,29304,29073,Home,0.0,7.26,53,Closed,2024-05-05,2026-02-18
13197,2700,60656,,0.0,7.96,42,Closed,2024-07-09,2027-08-29
13198,36094,21765,Car,401562.41,-5.0,33,Active,2026-08-06 19:18:46.871131,2026-04-10
13199,49202,35009,,64564.34,7.47,0,Active,2025-09-06,2026-04-18
13200,12242,69831,Personal,115215.55,10.59,30,Closed,2025-08-31,2027-10-02
13201,16774,39531,Personal,205075.05,-5.0,37,Closed,2025-05-10,2026-10-04
13202,25899,13271,Car,416419.3,5.16,0,Closed,2025-05-19,2026-10-16
13203,29797,69796,Home,22514.96,9.87,35,Closed,2025-08-13,2029-06-03
13204,11485,13726,Personal,285342.18,8.85,33,Closed,2024-07-31,2025-09-11
13205,30364,46444,Personal,162888.26,6.14,17,Active,2027-05-26 19:18:46.871131,2026-01-21 19:18:46.871131
13206,44331,37401,,470896.13,10.02,42,Active,2025-01-17,2026-09-24
13207,35146,2504,Personal,474934.57,7.73,0,Closed,2024-06-04,2026-09-28
13208,16495,56278,Personal,303412.0,-5.0,45,Active,2023-05-27,2025-11-29
13209,30853,15281,Car,110854.03,-5.0,37,Closed,2023-07-12,2023-12-01
13210,27713,47170,Personal,-1000.0,5.73,28,Active,2024-05-26,2026-10-12
13211,42310,59627,Car,195829.18,13.09,33,Active,2023-07-27,2027-04-25
13212,45121,52030,Car,339290.33,6.6,51,Active,2025-12-30,2029-05-12
13213,15857,13526,,0.0,5.44,26,Active,2023-07-29,2026-05-28
13214,5631,5178,Personal,330238.47,6.61,0,Active,2023-07-24,2025-07-07
13215,14055,58977,Car,458956.93,9.13,39,Active,2025-03-31,2026-08-12
13216,9463,67862,Car,0.0,-5.0,51,Closed,2024-12-29,2025-04-12
13217,48263,26312,Home,-1000.0,10.74,49,Closed,2025-05-22,2029-02-21
13218,46405,6389,Home,344384.55,7.37,35,Active,2024-06-07,2026-12-22
13219,39992,51124,Car,53312.72,8.61,52,Closed,2024-01-01,2027-07-25
13220,3757,55415,Personal,462551.24,-5.0,14,Active,2026-01-20,2029-05-31
13221,46129,29585,Home,-1000.0,-5.0,0,Active,2024-03-14,2024-11-19
13222,3342,16376,Personal,322863.63,6.92,39,Closed,2024-05-12,2028-03-27
13223,3746,59508,Home,327408.51,10.53,31,Closed,2024-02-07,2027-12-24
13224,5419,2084,Car,116369.41,10.95,35,Closed,2025-06-27,2029-06-26
13225,3385,68707,,179673.43,13.76,42,Closed,2023-05-23,2025-06-06
13226,48863,34351,Home,115461.64,14.37,56,Closed,2026-02-14,2027-12-20
13227,37323,32978,,47498.11,6.22,28,Active,2023-06-25,2025-04-26
13228,44515,7223,,478703.43,6.97,0,Active,2024-11-03,2025-09-27
13229,27168,6510,Home,188723.38,-5.0,19,Active,2024-12-26,2028-07-14
13230,2953,55984,Personal,320140.71,-5.0,0,Active,2026-06-07 19:18:46.871131,2027-03-16
13231,14971,1466,Home,463111.83,-5.0,38,Active,2024-11-04,2026-03-19
13232,39901,21954,Home,332846.5,12.08,55,Active,2024-06-12,2027-05-20
13233,49932,30957,Home,216152.64,13.38,46,Closed,2023-03-22,2027-01-24
13234,4145,3288,Personal,466846.59,7.7,29,Closed,2026-05-19 19:18:46.871131,2024-10-14 19:18:46.871131
13235,45126,48474,,174686.29,9.59,36,Closed,2026-06-20 19:18:46.871131,2028-11-26
13236,5829,5332,Home,42523.81,12.03,23,Active,2023-02-22,2025-12-26
13237,12649,16863,Car,337385.49,-5.0,0,Closed,2025-05-24,2027-08-26
13238,30054,38662,Personal,97944.9,10.69,53,Active,2025-04-20,2025-06-22 19:18:46.871131
13239,6265,56851,,387981.9,11.37,47,Active,2026-02-08,2029-09-22
13240,984,59176,Car,415308.95,11.54,15,Closed,2025-03-08,2027-12-24
13241,19170,25544,Personal,109506.31,9.83,51,Closed,2024-01-27,2028-01-08
13242,31823,37542,Home,361608.74,11.2,29,Active,2025-10-10,2028-02-28
13243,29914,50098,Home,187795.57,13.68,21,Closed,2024-05-25,2025-06-26 19:18:46.871131
13244,13765,21798,,468386.6,7.42,16,Closed,2024-12-11,2027-08-12
13245,13774,58132,Personal,108160.65,6.09,45,Active,2026-01-01,2029-05-01
13246,45938,64338,Home,233361.03,11.5,0,Active,2026-08-06 19:18:46.871131,2025-01-19 19:18:46.871131
13247,33464,16085,Personal,127228.95,12.71,19,Closed,2027-05-13 19:18:46.871131,2027-01-12
13248,42733,35097,Car,-1000.0,11.52,17,Closed,2025-07-20,2026-04-30
13249,31845,50408,,35218.91,11.96,31,Closed,2024-06-10,2027-03-07
13250,27584,57067,Personal,317998.92,7.81,0,Closed,2026-12-23 19:18:46.871131,2029-01-01
13251,15115,38575,Car,174536.14,5.06,22,Closed,2026-07-28 19:18:46.871131,2026-07-04
13252,25228,66097,Home,119605.76,7.64,33,Active,2024-05-17,2025-01-24
13253,24195,4596,,136918.99,9.15,52,Active,2023-05-08,2025-07-27
13254,32973,29061,Car,451317.61,10.51,0,Closed,2025-11-09,2029-07-25
13255,7638,62442,Personal,445913.7,-5.0,17,Active,2023-05-07,2023-09-11
13256,13593,66828,Home,436902.55,10.26,20,Closed,2025-08-12,2027-02-28
13257,19571,37424,,220888.63,11.62,12,Active,2025-08-14,2027-07-23
13258,10204,6114,,305828.29,12.95,51,Active,2026-09-20 19:18:46.871131,2025-12-27 19:18:46.871131
13259,36418,3729,Car,285118.94,-5.0,0,Active,2024-05-11,2026-07-24
13260,31652,8700,Home,149005.8,12.46,26,Active,2023-02-21,2023-07-09
13261,40928,22865,Car,425356.78,7.28,34,Active,2024-03-01,2028-02-10
13262,13927,42228,Home,339435.45,6.69,52,Active,2025-05-25,2029-06-29
13263,32793,26903,Car,163641.35,6.32,50,Closed,2023-04-08,2025-05-05 19:18:46.871131
13264,34721,46609,Home,92671.49,11.47,14,Active,2025-07-16,2024-12-22 19:18:46.871131
13265,33687,3373,Home,166811.58,7.34,0,Closed,2026-12-18 19:18:46.871131,2027-01-12
13266,46928,7173,Home,330569.19,6.1,14,Active,2024-07-25,2025-08-13
13267,30778,48696,Personal,470174.11,10.85,40,Closed,2025-01-13,2025-08-18
13268,48173,22609,Home,279504.2,8.58,28,Closed,2024-05-30,2025-10-05 19:18:46.871131
13269,48476,56379,Car,446573.14,6.25,0,Active,2025-10-03,2026-11-12
13270,26981,43793,Home,237447.27,14.63,37,Closed,2026-11-24 19:18:46.871131,2027-03-14
13271,22909,42334,Personal,388920.26,14.76,24,Closed,2023-03-11,2025-05-02
13272,29372,61470,Car,351986.47,8.28,0,Closed,2024-12-01,2027-12-15
13273,15993,6027,Car,366859.78,6.99,32,Active,2023-08-10,2026-12-06
13274,44106,31640,,139007.01,5.14,0,Active,2023-07-17,2027-01-31
13275,36579,9858,Home,402505.17,8.5,35,Active,2025-06-25,2025-10-06 19:18:46.871131
13276,7673,48725,Car,415097.65,12.61,42,Active,2024-07-17,2028-08-15
13277,24612,22066,,126179.8,-5.0,12,Closed,2026-02-17,2027-04-15
13278,12396,50143,,0.0,12.57,14,Closed,2025-11-06,2029-12-03
13279,19274,18293,Home,345241.72,12.8,0,Active,2023-08-02,2025-06-27 19:18:46.871131
13280,44144,48905,,362274.25,9.17,24,Closed,2023-10-11,2024-04-24
13281,13316,4690,Home,53689.05,14.92,36,Closed,2027-01-07 19:18:46.871131,2026-01-01 19:18:46.871131
13282,34623,1456,,409975.19,11.91,15,Active,2025-04-02,2029-01-11
13283,39381,21092,,459898.16,11.19,14,Closed,2025-08-27,2026-01-17
13284,48320,1001,Car,464497.71,12.49,48,Active,2023-07-07,2027-07-09
13285,28400,26823,Home,385960.71,9.62,35,Closed,2024-11-01,2025-12-31
13286,43967,19889,Home,477283.51,8.63,28,Active,2024-06-07,2027-09-12
13287,26747,66393,Car,-1000.0,14.64,14,Active,2024-07-29,2028-09-02
13288,15958,48755,Home,462377.43,9.25,25,Active,2024-06-10,2027-02-05
13289,34040,54867,,490252.74,-5.0,55,Active,2025-07-16,2025-05-07 19:18:46.871131
13290,40044,20111,,303976.74,9.66,30,Active,2024-05-16,2025-04-29
13291,42421,28338,Home,423701.35,-5.0,44,Active,2026-04-20 19:18:46.871131,2028-03-29
13292,21775,32587,Personal,0.0,8.64,33,Active,2023-11-03,2027-08-02
13293,5415,25634,Car,164123.49,14.16,12,Active,2025-08-07,2025-07-09 19:18:46.871131
13294,15218,66117,Home,182576.17,6.13,0,Active,2026-02-13,2028-01-29
13295,10846,28872,Home,478524.97,13.34,32,Active,2023-11-23,2025-01-14
13296,44342,13354,Home,0.0,12.22,31,Active,2023-11-29,2024-06-06
13297,10335,69056,Personal,12901.72,14.38,0,Active,2023-12-05,2026-09-10
13298,718,21394,,347300.77,7.25,34,Active,2025-01-09,2025-11-26
13299,26676,12190,,-1000.0,9.33,32,Closed,2025-11-24,2025-04-20 19:18:46.871131
13300,42418,24725,,43305.56,8.29,53,Closed,2026-01-29,2027-02-05
13301,39303,31174,,251420.53,-5.0,28,Closed,2026-11-19 19:18:46.871131,2025-12-21
13302,11560,47632,Home,249121.32,9.01,0,Active,2024-04-17,2028-02-15
13303,23878,5881,Car,391216.4,-5.0,21,Active,2023-08-11,2027-03-21
13304,42921,4283,Home,202461.23,6.98,12,Active,2023-08-04,2025-03-07 19:18:46.871131
13305,46333,50102,Car,446881.28,8.74,48,Closed,2023-04-20,2024-07-08
13306,3067,30504,Car,90612.5,5.28,21,Closed,2025-10-21,2024-12-10 19:18:46.871131
13307,19545,29708,Home,62273.7,6.13,52,Active,2025-12-16,2026-11-28
13308,22807,66310,Personal,-1000.0,-5.0,0,Active,2025-04-22,2029-04-11
13309,1302,54138,Home,296861.22,14.89,58,Active,2025-09-06,2026-07-28
13310,35523,65574,Home,0.0,12.3,32,Closed,2023-06-15,2023-12-10
13311,39383,43135,Car,115669.08,10.78,22,Active,2025-08-24,2026-02-16 19:18:46.871131
13312,26638,26508,Home,373187.79,5.73,50,Active,2023-12-02,2025-05-17
13313,5042,61725,Car,324092.24,-5.0,13,Active,2024-05-08,2025-11-02 19:18:46.871131
13314,41357,53074,Car,-1000.0,8.27,30,Closed,2023-07-04,2026-05-01
13315,32696,36166,Car,316850.94,-5.0,37,Closed,2024-12-26,2028-02-03
13316,20028,676,Personal,89264.29,9.27,0,Closed,2024-02-18,2027-11-21
13317,47215,64194,Personal,0.0,11.0,30,Active,2025-05-03,2027-04-16
13318,43454,30700,Car,229769.27,7.89,26,Active,2026-10-16 19:18:46.871131,2026-10-29
13319,46680,14877,Personal,0.0,7.28,50,Active,2024-05-19,2024-09-11
13320,1719,52347,Home,0.0,7.49,29,Active,2024-02-04,2025-01-11
13321,32936,29143,Home,61123.5,12.22,15,Closed,2025-05-04,2025-11-02 19:18:46.871131
13322,31714,3809,Personal,375936.06,-5.0,52,Closed,2023-03-01,2024-12-30 19:18:46.871131
13323,7467,50815,Home,-1000.0,11.25,38,Active,2027-01-21 19:18:46.871131,2025-05-24
13324,40686,68248,Home,161147.86,9.34,0,Closed,2025-04-14,2025-08-16 19:18:46.871131
13325,22727,57364,Home,335398.08,6.21,21,Closed,2026-06-02 19:18:46.871131,2024-12-08 19:18:46.871131
13326,8360,30654,Car,207088.06,14.37,55,Closed,2025-07-26,2029-02-01
13327,23545,4512,Car,333267.2,-5.0,31,Active,2023-11-30,2024-08-03
13328,17341,56657,Car,0.0,10.61,0,Active,2025-09-02,2026-10-10
13329,43183,22504,Home,166721.35,10.58,0,Active,2025-03-05,2026-03-14
13330,2057,50322,Home,-1000.0,9.39,0,Active,2026-02-07,2028-01-28
13331,37431,35439,Personal,0.0,14.17,24,Closed,2025-12-12,2027-12-24
