account_id,customer_id,branch_id,account_type,balance,open_date,status
37406,34625,1,Savings,30447.47,2023-03-15,Inactive
37407,11568,35,Savings,99511.41,2024-12-24,Inactive
37408,2387,45,FD,71960.95,2023-08-19,Active
37409,11584,37,Current,27081.11,2028-09-23 19:18:46.871131,Mature
37410,38983,49,FD,92012.45,2027-06-19 19:18:46.871131,Mature
37411,14674,22,FD,36239.64,2023-09-15,Blocked
37412,2974,3,Random,72212.33,2026-01-19,Mature
37413,15459,37,Current,38023.61,2026-01-26,Inactive
37414,12354,1,FD,9219.35,2023-04-14,Closed
37415,38000,14,Savings,25260.2,2021-04-20,Active
37416,11968,2,Current,49301.5,2023-04-04,Blocked
37417,27648,15,FD,60590.74,2025-02-07,Inactive
37418,670,18,FD,98486.98,2028-10-26 19:18:46.871131,Inactive
37419,37380,27,Current,14309.68,2023-11-15,Active
37420,23520,20,Checking,91146.87,2025-09-09,Blocked
37421,35784,50,Savings,65690.98,2022-11-05,Closed
37422,20696,3,Current,88445.31,2022-06-28,Inactive
37423,22839,42,FD,78049.98,2022-11-09,Active
37424,28438,37,Current,44480.25,2022-10-19,Closed
37425,20014,10,Savings,7781.55,2025-09-17,Active
37426,27586,1,FD,60653.34,2024-08-29,Mature
37427,2563,7,FD,53899.23,2023-05-26,Mature
37428,45911,40,FD,66927.84,2026-03-10 19:18:46.871131,Mature
37429,43152,43,Current,84821.65,2023-09-01,Blocked
37430,3464,15,FD,19520.99,2027-05-18 19:18:46.871131,Active
37431,41135,6,Current,42525.32,2024-02-19,Inactive
37432,33567,38,Loan,37932.23,2025-06-29,Blocked
37433,29423,11,Savings,64190.42,2027-08-06 19:18:46.871131,Closed
37434,24632,26,Loan,15278.43,2025-01-06,Closed
37435,15794,34,FD,50697.72,2023-05-06,Active
37436,4433,18,Current,1092.94,2022-05-06,Inactive
37437,4444,14,Checking,15842.72,2023-06-17,Mature
37438,5255,17,Savings,84931.39,2022-02-05,Closed
37439,40449,45,Checking,31024.4,2026-02-13,Active
37440,43566,17,Loan,61394.4,2028-07-17 19:18:46.871131,Active
37441,13987,34,FD,37359.27,2022-03-09,Inactive
37442,24294,33,Savings,55159.75,2024-05-24,Mature
37443,46828,34,Current,95029.18,2025-01-21,Mature
37444,8775,38,Savings,2147.2,2021-03-10,Active
37445,11232,12,Savings,93558.02,2022-08-22,Closed
37446,5552,11,Loan,62678.21,2021-09-21,Inactive
37447,18571,20,FD,14256.94,2023-09-08,Mature
37448,21684,21,Random,4776.72,2021-03-02,Inactive
37449,7940,29,FD,2669.93,2021-06-09,Inactive
37450,28435,45,Savings,46793.43,2024-05-17,Inactive
37451,12448,20,Random,52659.67,2027-02-14 19:18:46.871131,Active
37452,5170,48,Current,66172.02,2026-07-15 19:18:46.871131,Mature
37453,28,31,Current,37957.89,2024-10-02,Inactive
37454,21225,13,FD,26850.49,2025-10-22,Mature
37455,2305,1,FD,20183.53,2023-09-09,Inactive
37456,8333,39,Current,13199.52,2022-07-05,Mature
37457,32767,45,Current,1520.35,2023-12-30,Inactive
37458,8816,7,Random,21338.36,2027-01-24 19:18:46.871131,Unknown
37459,8155,48,FD,52653.55,2022-05-14,Active
37460,41533,7,Savings,23459.04,2025-04-07,Unknown
37461,7563,19,FD,9934.24,2024-07-14,Mature
37462,41054,21,FD,97511.85,2026-05-11 19:18:46.871131,Inactive
37463,23675,27,Savings,51324.14,2028-09-05 19:18:46.871131,Inactive
37464,37519,29,Current,64541.29,2023-02-01,Mature
37465,43220,35,Random,21595.49,2024-04-29,Blocked
37466,12113,42,Savings,53709.82,2022-11-14,Active
37467,33645,35,Random,22627.41,2024-05-08,Inactive
37468,4732,50,FD,47509.6,2024-12-15,Inactive
37469,21837,45,Current,60373.86,2021-11-01,Active
37470,6807,8,FD,79202.33,2022-05-05,Inactive
37471,24304,26,Current,88800.01,2025-01-15,Inactive
37472,44381,38,Checking,34745.04,2023-05-26,Inactive
37473,38577,35,Savings,29743.41,2024-11-01,Inactive
37474,11029,23,Checking,16819.43,2021-05-11,Inactive
37475,16601,5,Current,25543.29,2026-06-08 19:18:46.871131,Mature
37476,48984,8,FD,98877.51,2026-01-23,Active
37477,17179,29,Current,69858.03,2023-05-18,Mature
37478,49459,7,Checking,49994.05,2026-04-07 19:18:46.871131,Mature
37479,44024,38,FD,57209.21,2024-03-07,Active
37480,29854,4,Savings,21448.34,2025-09-30,Active
37481,35913,50,Checking,89728.3,2027-04-04 19:18:46.871131,Active
37482,38160,21,FD,43691.82,2027-01-07 19:18:46.871131,Unknown
37483,6907,19,Savings,9719.13,2025-10-23,Closed
37484,4160,43,Savings,81362.53,2026-06-26 19:18:46.871131,Active
37485,43151,44,Savings,40627.04,2023-09-17,Active
37486,24793,15,Current,33209.22,2024-06-06,Active
37487,21848,34,Savings,94245.98,2021-12-19,Mature
37488,22651,32,Current,44839.19,2024-11-16,Mature
37489,46393,13,FD,20512.49,2024-04-18,Closed
37490,3587,11,Savings,26284.8,2025-12-03,Blocked
37491,36039,39,Checking,5008.09,2026-09-23 19:18:46.871131,Active
37492,26649,13,Loan,49960.04,2026-10-10 19:18:46.871131,Mature
37493,33524,39,Random,8107.9,2022-05-07,Mature
37494,35815,34,Savings,39608.98,2023-11-03,Mature
37495,24670,50,FD,12106.87,2024-09-22,Unknown
37496,28954,9,Savings,70479.28,2023-01-14,Unknown
37497,28027,38,Savings,27146.7,2023-12-20,Mature
37498,17236,47,Loan,47168.3,2025-04-03,Active
37499,34327,26,FD,47170.57,2027-09-16 19:18:46.871131,Inactive
37500,40409,19,Current,26203.14,2024-05-30,Mature
37501,31153,35,Savings,37467.0,2021-10-07,Mature
37502,15929,31,Savings,23765.8,2023-02-07,Mature
37503,9752,50,Current,65710.19,2025-05-12,Mature
37504,7481,14,Current,95768.02,2025-02-17,Active
37505,11300,48,Savings,66122.1,2026-04-12 19:18:46.871131,Mature
37506,11221,43,Savings,89892.3,2024-11-26,Active
37507,10134,33,Savings,8442.64,2028-05-01 19:18:46.871131,Active
37508,47812,7,Current,19505.58,2024-11-14,Active
37509,28528,21,Random,93262.39,2025-11-13,Mature
37510,23107,30,Current,77082.09,2021-03-03,Mature
37511,31860,48,Savings,95010.98,2024-01-24,Mature
37512,18976,1,FD,10489.05,2021-05-13,Mature
37513,36791,6,Random,46768.0,2023-02-14,Active
37514,24092,10,Current,97977.73,2021-07-28,Unknown
37515,12566,8,FD,55149.41,2022-11-02,Mature
37516,16376,28,FD,1521.96,2025-04-23,Mature
37517,14805,34,FD,24570.33,2024-01-18,Inactive
37518,38299,28,Current,21930.75,2025-12-21,Active
37519,44760,24,FD,1717.83,2024-08-12,Inactive
37520,14741,43,Savings,35589.69,2021-06-29,Mature
37521,12011,45,Savings,60236.59,2021-06-08,Closed
37522,37799,26,Checking,3828.18,2022-12-19,Blocked
37523,35830,16,Current,72230.68,2021-04-03,Blocked
37524,16695,30,Checking,56479.66,2027-04-08 19:18:46.871131,Inactive
37525,16390,50,Current,11279.02,2024-07-07,Blocked
37526,28409,19,Current,67174.47,2022-10-30,Inactive
37527,20615,4,FD,23753.77,2024-06-11,Mature
37528,27576,1,Savings,59457.36,2026-10-13 19:18:46.871131,Inactive
37529,3464,7,FD,49692.23,2024-01-26,Unknown
37530,24104,28,Random,73270.18,2022-03-26,Active
37531,14360,20,FD,35255.44,2021-10-08,Inactive
37532,29459,25,Savings,96531.4,2022-10-15,Inactive
37533,32597,4,FD,23890.4,2022-12-23,Inactive
37534,42798,19,Savings,33805.5,2021-10-22,Inactive
37535,27428,33,Random,47324.22,2024-05-18,Mature
37536,44033,35,FD,62242.19,2025-01-30,Mature
37537,39230,29,Current,31066.85,2024-05-05,Unknown
37538,25693,1,Current,2776.87,2021-12-17,Unknown
37539,3277,29,Current,31816.13,2027-10-18 19:18:46.871131,Active
37540,9312,21,Savings,69103.73,2024-06-19,Mature
37541,38145,33,Random,59816.64,2021-12-01,Active
37542,46873,9,Savings,43181.82,2021-03-30,Active
37543,15176,5,FD,18272.54,2023-11-21,Active
37544,27393,31,Current,65370.66,2025-05-18,Active
37545,6967,14,Current,52170.04,2024-01-03,Unknown
37546,32423,35,FD,92120.04,2023-10-09,Mature
37547,15677,6,Current,73280.48,2028-04-19 19:18:46.871131,Mature
37548,20969,36,Loan,10607.77,2028-02-20 19:18:46.871131,Mature
37549,34773,12,Savings,63664.77,2024-01-25,Active
37550,685,17,FD,70003.71,2022-10-28,Inactive
37551,47270,45,Current,80181.86,2024-06-18,Active
37552,41734,47,Current,56935.98,2023-05-06,Inactive
37553,34564,36,FD,45162.32,2022-06-03,Mature
37554,35973,23,Loan,91014.19,2023-10-10,Mature
37555,24168,15,Loan,39831.31,2028-03-10 19:18:46.871131,Inactive
37556,7895,40,FD,38375.92,2023-05-11,Active
37557,19792,39,Current,85592.01,2027-10-07 19:18:46.871131,Mature
37558,44988,50,FD,81835.1,2023-03-22,Closed
37559,36039,49,Current,11409.25,2021-10-04,Active
37560,38920,30,Checking,84496.78,2025-11-03,Inactive
37561,11153,33,Checking,50427.8,2024-03-31,Inactive
37562,38890,4,Savings,94656.93,2024-04-06,Inactive
37563,17752,16,FD,85036.62,2026-01-24,Active
37564,34202,30,Savings,98736.86,2021-03-21,Inactive
37565,3571,40,Current,84310.27,2026-11-25 19:18:46.871131,Closed
37566,42342,21,Loan,82413.98,2027-01-21 19:18:46.871131,Mature
37567,35304,43,Current,37874.0,2023-08-01,Active
37568,46727,31,Current,79171.07,2024-06-15,Mature
37569,861,25,Random,72604.31,2026-01-20,Active
37570,10997,47,Savings,45626.52,2021-12-07,Active
37571,20400,39,Savings,37605.35,2028-08-27 19:18:46.871131,Mature
37572,43961,14,Current,10589.03,2025-02-23,Mature
37573,21978,3,Current,12807.85,2026-12-16 19:18:46.871131,Mature
37574,6646,26,FD,21218.03,2026-02-11,Blocked
37575,21626,46,FD,9414.94,2025-05-17,Active
37576,29029,13,Savings,85143.06,2022-02-03,Active
37577,25967,43,Current,95827.09,2025-09-08,Active
37578,35621,21,FD,95222.85,2023-02-18,Active
37579,5718,43,Random,65599.13,2024-05-29,Inactive
37580,36519,38,FD,34760.56,2021-08-08,Active
37581,35722,34,FD,73372.93,2024-02-26,Mature
37582,38549,42,Loan,50936.06,2022-12-05,Mature
37583,21121,44,Loan,75360.95,2023-07-22,Mature
37584,43761,3,Random,32619.28,2021-02-17,Mature
37585,8423,38,Savings,86647.16,2026-01-10,Active
37586,30340,23,Current,54814.79,2021-03-28,Inactive
37587,11111,25,Current,76499.71,2021-11-13,Mature
37588,22436,35,Checking,91294.85,2022-09-04,Closed
37589,36583,31,Savings,80186.92,2024-07-04,Mature
37590,28480,49,Random,38495.46,2023-06-18,Inactive
37591,15849,43,Savings,15211.45,2021-06-23,Inactive
37592,39716,19,Loan,1606.05,2021-10-29,Blocked
37593,10466,48,FD,46388.11,2027-02-11 19:18:46.871131,Mature
37594,31875,43,Savings,90567.65,2023-07-19,Blocked
37595,12167,23,Current,4310.88,2025-05-23,Blocked
37596,20568,7,Loan,40530.39,2022-07-12,Closed
37597,38671,8,Random,15783.57,2022-11-19,Inactive
37598,46176,1,Savings,92334.39,2028-07-04 19:18:46.871131,Unknown
37599,36455,44,Current,1959.68,2024-08-05,Mature
37600,20740,8,Checking,42496.22,2027-01-10 19:18:46.871131,Active
37601,7696,37,FD,17864.86,2021-10-10,Mature
37602,25992,24,Checking,9122.3,2023-09-14,Inactive
37603,47101,45,Savings,23712.9,2024-02-23,Active
37604,42688,34,Loan,84659.6,2028-09-12 19:18:46.871131,Mature
37605,22199,41,Current,2430.23,2022-10-28,Mature
37606,44932,22,FD,10401.11,2024-05-26,Mature
37607,30344,21,Current,14830.44,2028-08-16 19:18:46.871131,Inactive
37608,15483,25,FD,88754.62,2023-02-10,Mature
37609,36514,9,Savings,31115.86,2028-06-11 19:18:46.871131,Active
37610,16645,44,Random,65874.69,2022-11-15,Active
37611,27437,44,Savings,61229.28,2021-06-12,Inactive
37612,36389,25,Loan,66936.88,2021-08-24,Inactive
37613,39445,33,Savings,3134.78,2022-12-20,Mature
37614,14636,9,Random,92655.81,2022-09-26,Mature
37615,42250,2,FD,24726.15,2026-11-19 19:18:46.871131,Inactive
37616,35969,34,FD,61662.23,2023-08-30,Mature
37617,45002,46,FD,68695.29,2026-05-01 19:18:46.871131,Mature
37618,30629,3,FD,24681.87,2022-10-06,Closed
37619,49804,23,FD,9595.54,2021-09-22,Mature
37620,48638,17,Current,95046.4,2027-12-04 19:18:46.871131,Active
37621,30714,42,Savings,16862.73,2023-09-10,Mature
37622,33463,7,Current,11345.42,2023-07-28,Inactive
37623,3603,32,Savings,14377.73,2022-07-10,Active
37624,12038,10,Checking,81890.08,2027-02-13 19:18:46.871131,Inactive
37625,36917,45,Savings,47813.56,2027-08-06 19:18:46.871131,Inactive
37626,37773,40,Loan,89462.7,2024-01-01,Inactive
37627,5520,31,Savings,84843.15,2023-12-07,Mature
37628,38166,3,FD,22147.44,2024-01-23,Inactive
37629,30649,28,Current,48297.11,2023-10-16,Active
37630,29043,12,Current,52285.14,2024-05-28,Active
37631,32004,13,Current,75779.18,2021-09-16,Mature
37632,17975,15,Random,95734.25,2021-12-18,Active
37633,8479,17,FD,86219.57,2022-09-18,Mature
37634,33339,38,Savings,29435.94,2021-05-30,Inactive
37635,44394,13,FD,23830.05,2022-11-17,Closed
37636,44765,48,Savings,55779.4,2021-12-09,Inactive
37637,2478,31,Random,38126.32,2025-12-30,Active
37638,19566,37,FD,97193.15,2021-02-26,Closed
37639,28796,7,FD,48333.91,2024-06-30,Active
37640,42519,20,Savings,37920.15,2021-05-29,Closed
37641,44141,33,Checking,8724.94,2024-05-25,Mature
37642,13866,31,FD,80966.18,2022-10-27,Inactive
37643,20659,14,FD,61375.71,2023-05-16,Active
37644,47841,26,Savings,22992.7,2021-07-28,Mature
37645,31106,16,Checking,50076.09,2025-11-07,Mature
37646,1384,20,FD,49607.38,2024-06-29,Inactive
37647,20083,50,FD,5244.68,2024-06-16,Mature
37648,38403,1,Current,69938.48,2022-01-01,Mature
37649,16645,41,FD,31734.33,2023-11-12,Inactive
37650,5921,19,Savings,24635.84,2025-07-03,Active
37651,44502,27,Checking,34367.72,2023-04-18,Mature
37652,12476,27,Current,88622.32,2025-02-09,Inactive
37653,42485,35,Current,43684.59,2025-10-09,Inactive
37654,35704,15,Savings,35870.13,2025-03-07,Mature
37655,34092,42,FD,94403.89,2022-11-02,Inactive
37656,3964,13,Checking,83654.31,2023-04-01,Blocked
37657,15884,27,Current,28329.13,2021-03-16,Mature
37658,27460,5,Savings,21821.15,2024-12-01,Inactive
37659,36885,30,Loan,83802.28,2024-05-17,Closed
37660,3590,26,Savings,99221.76,2025-08-25,Active
37661,30276,48,Savings,52227.43,2022-09-05,Mature
37662,28999,12,FD,91097.7,2025-04-04,Inactive
37663,3504,44,Savings,31247.31,2027-09-15 19:18:46.871131,Mature
37664,29829,10,Current,66962.4,2024-04-21,Active
37665,26931,41,Savings,6632.15,2028-11-10 19:18:46.871131,Inactive
37666,16779,11,FD,81332.5,2024-04-24,Mature
37667,3445,14,Random,89544.59,2026-11-12 19:18:46.871131,Mature
37668,3253,45,FD,46998.67,2025-04-06,Inactive
37669,33321,2,Current,10801.44,2025-05-20,Active
37670,17308,48,Savings,72963.86,2021-09-02,Mature
37671,30928,25,Random,53128.96,2027-09-17 19:18:46.871131,Mature
37672,47286,25,Random,4284.77,2022-01-29,Inactive
37673,24248,31,Savings,22198.07,2023-09-13,Active
37674,14206,26,Current,61475.21,2022-03-05,Mature
37675,1959,10,Loan,88680.94,2023-02-20,Active
37676,44395,44,Current,60750.58,2022-04-27,Inactive
37677,35835,28,Savings,11280.99,2025-01-09,Active
37678,40115,38,Loan,16120.31,2024-07-09,Active
37679,6667,13,Savings,16302.24,2026-06-22 19:18:46.871131,Active
37680,8976,28,Savings,97935.95,2025-06-19,Active
37681,34076,39,Savings,10625.52,2025-01-16,Active
37682,39281,5,FD,65951.33,2021-06-01,Active
37683,20937,40,FD,60663.52,2022-08-09,Inactive
37684,14238,24,Savings,43405.56,2023-06-24,Mature
37685,24291,39,Savings,92442.13,2022-09-06,Mature
37686,13289,37,Savings,54164.13,2027-02-20 19:18:46.871131,Inactive
37687,26294,48,Savings,26313.85,2023-06-20,Unknown
37688,14383,37,FD,57092.21,2021-12-04,Mature
37689,10830,22,Current,10469.56,2025-12-27,Closed
37690,14609,38,FD,67830.53,2022-03-03,Mature
37691,20718,26,Savings,99329.28,2023-04-06,Mature
37692,13504,18,Checking,68999.27,2024-03-30,Inactive
37693,44382,12,FD,45428.94,2022-05-17,Mature
37694,2877,1,Current,50962.03,2025-12-07,Mature
37695,38341,46,Loan,70346.18,2022-08-28,Mature
37696,33463,42,Savings,29545.24,2023-12-26,Mature
37697,35545,44,Savings,19463.26,2021-02-18,Mature
37698,46172,34,Random,61200.58,2024-04-14,Unknown
37699,9113,13,Checking,33256.77,2025-10-27,Inactive
37700,41421,28,Random,14965.36,2021-08-10,Inactive
37701,22815,12,FD,44918.84,2025-02-23,Mature
37702,14323,26,Random,58565.13,2021-06-15,Inactive
37703,42372,37,Current,74096.05,2021-10-28,Inactive
37704,10921,37,Savings,88337.62,2025-11-27,Active
37705,32098,19,Checking,25089.6,2022-10-25,Closed
37706,6895,30,Current,59386.47,2026-02-01,Active
37707,26668,36,FD,22242.88,2028-09-12 19:18:46.871131,Active
37708,25049,34,Loan,26874.99,2023-02-19,Inactive
37709,48711,26,Current,47626.38,2024-11-08,Mature
37710,23739,45,Current,29651.25,2024-05-02,Unknown
37711,22090,16,Savings,66833.29,2026-04-06 19:18:46.871131,Mature
37712,44765,7,Savings,18215.04,2023-04-03,Mature
37713,19297,22,Savings,74620.26,2024-09-27,Closed
37714,4659,34,Checking,39944.71,2023-09-27,Blocked
37715,28103,41,Savings,23256.78,2027-11-06 19:18:46.871131,Closed
37716,18020,16,FD,52742.47,2022-10-06,Active
37717,28810,3,Random,33456.4,2022-10-20,Mature
37718,30718,30,Current,17917.12,2022-07-08,Inactive
37719,47080,35,Savings,5686.62,2026-02-25 19:18:46.871131,Blocked
37720,4163,36,Current,24518.0,2027-02-11 19:18:46.871131,Mature
37721,12464,2,Random,56329.63,2024-07-16,Mature
37722,47037,25,Current,69511.63,2025-09-02,Closed
37723,34384,11,Savings,13602.79,2021-06-06,Blocked
37724,30674,36,Savings,77428.33,2027-04-26 19:18:46.871131,Mature
37725,24115,35,Savings,18365.79,2027-04-10 19:18:46.871131,Unknown
37726,44504,34,Savings,99348.56,2023-03-07,Inactive
37727,4630,29,Current,67813.95,2025-09-25,Inactive
37728,37727,12,FD,41281.65,2024-12-30,Active
37729,47404,9,Savings,64706.58,2023-06-30,Active
37730,47398,42,Loan,38178.64,2021-05-31,Closed
37731,44443,23,Savings,6870.68,2024-11-18,Mature
37732,9644,33,FD,80901.1,2022-04-23,Active
37733,24814,47,Savings,19236.76,2024-06-17,Mature
37734,19341,13,Checking,34427.88,2027-03-21 19:18:46.871131,Mature
37735,35080,38,Savings,41306.99,2021-08-27,Mature
37736,15165,33,Current,69531.06,2021-12-10,Active
37737,48590,32,Current,92848.92,2028-07-31 19:18:46.871131,Mature
37738,5733,2,Checking,59035.46,2025-05-11,Inactive
37739,25204,27,Checking,4481.67,2024-03-25,Inactive
37740,15804,50,Current,55744.67,2027-06-29 19:18:46.871131,Inactive
37741,45479,18,Current,15712.38,2024-06-06,Mature
37742,41158,11,Current,41174.74,2027-04-15 19:18:46.871131,Active
37743,42840,48,Savings,50390.81,2024-12-13,Active
37744,8749,35,Current,76822.56,2021-11-13,Inactive
37745,35599,6,FD,86478.32,2022-05-30,Blocked
37746,9142,26,Savings,33024.05,2025-12-20,Active
37747,6722,23,FD,85071.1,2022-03-20,Active
37748,19103,16,FD,30278.5,2028-08-19 19:18:46.871131,Blocked
37749,45858,44,Savings,43023.86,2026-08-25 19:18:46.871131,Mature
37750,30925,11,FD,96170.95,2022-05-29,Mature
37751,46738,36,Loan,69583.96,2024-05-02,Active
37752,28545,37,Savings,59435.21,2023-07-13,Inactive
37753,10753,25,FD,24935.48,2026-09-03 19:18:46.871131,Active
37754,39026,2,FD,21019.43,2028-06-07 19:18:46.871131,Mature
37755,20913,29,FD,44939.43,2025-05-15,Blocked
37756,43777,37,Loan,41682.73,2022-02-08,Active
37757,25573,7,Random,68688.98,2021-08-22,Active
37758,23151,17,Checking,74098.96,2022-07-01,Blocked
37759,13718,44,FD,73160.33,2023-01-21,Closed
37760,31341,20,Checking,20178.94,2021-04-07,Inactive
37761,20229,37,Checking,67895.95,2027-07-04 19:18:46.871131,Inactive
37762,32514,23,Savings,96723.27,2023-06-22,Active
37763,15913,31,Savings,29209.73,2025-05-21,Unknown
37764,29864,7,Current,48827.75,2023-06-26,Active
37765,4809,12,Checking,84621.1,2024-09-01,Mature
37766,36733,38,Savings,59599.92,2023-07-20,Active
37767,21636,28,FD,76265.68,2026-11-01 19:18:46.871131,Closed
37768,35653,13,FD,69986.55,2023-02-16,Mature
37769,12957,8,FD,85557.05,2025-12-26,Unknown
37770,49749,39,Loan,79279.11,2022-01-22,Inactive
37771,32796,24,Savings,41100.19,2021-03-28,Inactive
37772,31886,23,FD,14654.8,2028-01-11 19:18:46.871131,Blocked
37773,32165,43,Current,4226.98,2024-04-14,Inactive
37774,27700,36,Current,30879.6,2021-04-19,Inactive
37775,47823,37,FD,58077.12,2024-12-25,Inactive
37776,43293,41,Current,31371.66,2021-08-18,Blocked
37777,14777,31,Current,14080.56,2021-09-05,Mature
37778,24021,2,Current,3541.9,2025-10-29,Unknown
37779,3532,25,Checking,45861.02,2026-10-12 19:18:46.871131,Inactive
37780,23594,40,Random,3638.89,2025-12-16,Active
37781,1099,9,FD,73686.64,2021-09-20,Unknown
37782,49327,44,Savings,47226.21,2025-08-11,Inactive
37783,78,45,Savings,13686.73,2023-11-16,Active
37784,7775,10,Random,72780.66,2025-12-27,Mature
37785,26225,32,FD,67570.84,2026-05-18 19:18:46.871131,Closed
37786,34334,26,Random,42752.57,2023-04-25,Inactive
37787,9279,40,Savings,15594.98,2024-12-29,Active
37788,28816,15,Checking,54210.66,2025-02-18,Mature
37789,38387,36,Savings,98938.96,2022-08-25,Mature
37790,39023,23,Random,49999.34,2022-08-20,Mature
37791,36347,43,FD,28785.5,2023-01-07,Blocked
37792,26397,31,Current,34848.49,2024-08-06,Mature
37793,49504,33,Checking,21267.73,2028-06-19 19:18:46.871131,Unknown
37794,29959,39,Loan,80774.25,2027-01-05 19:18:46.871131,Active
37795,34712,45,Current,52613.8,2024-12-06,Active
37796,41622,31,Current,36440.67,2027-10-26 19:18:46.871131,Inactive
37797,32551,22,Loan,19176.36,2022-03-09,Mature
37798,10662,47,FD,7100.64,2021-05-19,Mature
37799,12591,45,Random,55885.69,2024-11-21,Active
37800,47688,41,FD,77622.25,2024-11-16,Inactive
37801,26244,25,Savings,30408.71,2027-02-12 19:18:46.871131,Mature
