transaction_id,account_id,transaction_date,transaction_type,amount,channel,status,start_date,end_date
22053,64743,2025-02-05,Credit,37776.95,UPI,Success,2025-02-05,2025-02-06
22054,52526,2024-12-01,Debit,20477.16,NetBanking,Failed,2024-12-01,2024-12-02
22055,66209,2025-03-15,Credit,37081.44,NetBanking,Success,2025-03-15,2025-03-16
22056,31765,2025-10-16,Credit,45813.67,NetBanking,Success,2025-10-16,2025-10-17
22057,30621,2024-04-10,Debit,16897.27,UPI,Success,2024-04-10,2024-04-11
22058,21284,2026-09-04 19:18:46.871131,Credit,0.0,NetBanking,Success,2026-09-04 19:18:46.871131,2026-09-05 19:18:46.871131
22059,25641,2027-02-07 19:18:46.871131,Credit,37770.18,NetBanking,Failed,2027-02-07 19:18:46.871131,2027-02-08 19:18:46.871131
22060,28808,2025-03-27,Credit,18117.55,NetBanking,Failed,2025-03-27,2025-03-28
22061,58377,2026-08-01 19:18:46.871131,Debit,2240.95,ATM,Failed,2026-08-01 19:18:46.871131,2026-08-02 19:18:46.871131
22062,59891,2026-09-15 19:18:46.871131,Credit,28397.37,NetBanking,Success,2026-09-15 19:18:46.871131,2026-09-16 19:18:46.871131
22063,28470,2024-07-12,Credit,-100.0,UPI,Success,2024-07-12,2024-07-13
22064,62659,2026-12-15 19:18:46.871131,Debit,32614.15,ATM,Success,2026-12-15 19:18:46.871131,2026-12-16 19:18:46.871131
22065,34031,2024-03-01,Credit,47454.56,NetBanking,Failed,2024-03-01,2024-03-02
22066,7218,2025-05-23,Debit,-100.0,NetBanking,Success,2025-05-23,2025-05-24
22067,62137,2024-06-17,Credit,30315.08,UPI,Failed,2024-06-17,2024-06-18
22068,270,2026-09-30 19:18:46.871131,Credit,40769.18,NetBanking,Success,2026-09-30 19:18:46.871131,2026-10-01 19:18:46.871131
22069,11954,2024-11-07,Credit,34914.57,ATM,Failed,2024-11-07,2024-11-08
22070,17328,2024-12-11,Credit,24149.79,UPI,Failed,2024-12-11,2024-12-12
22071,12830,2024-04-26,Credit,44834.68,UPI,Failed,2024-04-26,2024-04-27
22072,57091,2024-12-18,Credit,22187.35,NetBanking,Success,2024-12-18,2024-12-19
22073,68342,2024-07-04,Debit,10032.89,NetBanking,Failed,2024-07-04,2024-07-05
22074,53318,2025-01-06,Credit,19278.45,UPI,Success,2025-01-06,2025-01-07
22075,29308,2025-02-08,Credit,46888.28,ATM,Failed,2025-02-08,2025-02-09
22076,33771,2027-03-28 19:18:46.871131,Debit,-100.0,UPI,Success,2027-03-28 19:18:46.871131,2027-03-29 19:18:46.871131
22077,60410,2024-11-18,Credit,25458.64,ATM,Success,2024-11-18,2024-11-19
22078,2436,2025-10-06,Credit,40173.55,UPI,Failed,2025-10-06,2025-10-07
22079,57349,2027-02-11 19:18:46.871131,Debit,10412.68,ATM,Failed,2027-02-11 19:18:46.871131,2027-02-12 19:18:46.871131
22080,14192,2026-01-10,Debit,-100.0,NetBanking,Failed,2026-01-10,2026-01-11
22081,37633,2025-04-27,Debit,44199.28,UPI,Failed,2025-04-27,2025-04-28
22082,11449,2024-12-20,Debit,20392.85,UPI,Success,2024-12-20,2024-12-21
22083,8758,2024-07-02,Credit,9957.33,UPI,Failed,2024-07-02,2024-07-03
22084,43831,2024-09-12,Debit,33739.23,NetBanking,Success,2024-09-12,2024-09-13
22085,47682,2025-11-05,Credit,46551.45,NetBanking,Success,2025-11-05,2025-11-06
22086,17536,2025-07-25,Credit,34099.26,UPI,Failed,2025-07-25,2025-07-26
22087,1485,2025-10-28,Credit,10423.16,ATM,Failed,2025-10-28,2025-10-29
22088,41115,2025-05-01,Credit,14225.3,NetBanking,Success,2025-05-01,2025-05-02
22089,30738,2024-03-03,Credit,42982.19,ATM,Success,2024-03-03,2024-03-04
22090,22443,2026-01-26,Credit,29641.24,NetBanking,Success,2026-01-26,2026-01-27
22091,3224,2026-12-25 19:18:46.871131,Credit,0.0,NetBanking,Failed,2026-12-25 19:18:46.871131,2026-12-26 19:18:46.871131
22092,20006,2024-07-31,Credit,19448.17,UPI,Success,2024-07-31,2024-08-01
22093,68078,2024-12-26,Debit,16919.59,UPI,Failed,2024-12-26,2024-12-27
22094,19991,2026-07-02 19:18:46.871131,Debit,0.0,NetBanking,Success,2026-07-02 19:18:46.871131,2026-07-03 19:18:46.871131
22095,38663,2025-06-23,Credit,37583.8,ATM,Failed,2025-06-23,2025-06-24
22096,41301,2025-11-27,Credit,13274.97,ATM,Failed,2025-11-27,2025-11-28
22097,25477,2027-06-05 19:18:46.871131,Credit,37228.01,UPI,Success,2027-06-05 19:18:46.871131,2027-06-06 19:18:46.871131
22098,20256,2025-12-23,Debit,0.0,ATM,Failed,2025-12-23,2025-12-24
22099,3662,2026-06-15 19:18:46.871131,Credit,31161.52,UPI,Success,2026-06-15 19:18:46.871131,2026-06-16 19:18:46.871131
22100,14811,2026-11-28 19:18:46.871131,Credit,47122.12,UPI,Success,2026-11-28 19:18:46.871131,2026-11-29 19:18:46.871131
22101,5971,2026-07-09 19:18:46.871131,Credit,726.22,UPI,Success,2026-07-09 19:18:46.871131,2026-07-10 19:18:46.871131
22102,11931,2024-04-07,Debit,-100.0,UPI,Failed,2024-04-07,2024-04-08
22103,28328,2025-02-21,Debit,23096.52,UPI,Success,2025-02-21,2025-02-22
22104,37273,2027-04-27 19:18:46.871131,Credit,23256.63,ATM,Failed,2027-04-27 19:18:46.871131,2027-04-28 19:18:46.871131
22105,27537,2026-02-17,Credit,49386.28,NetBanking,Failed,2026-02-17,2026-02-18
22106,60309,2024-05-11,Credit,7888.37,UPI,Success,2024-05-11,2024-05-12
22107,59216,2025-03-18,Credit,11690.92,UPI,Failed,2025-03-18,2025-03-19
22108,18830,2026-10-06 19:18:46.871131,Debit,36245.94,NetBanking,Failed,2026-10-06 19:18:46.871131,2026-10-07 19:18:46.871131
22109,64437,2025-01-17,Debit,32577.14,UPI,Failed,2025-01-17,2025-01-18
22110,32169,2026-07-23 19:18:46.871131,Debit,44130.48,UPI,Failed,2026-07-23 19:18:46.871131,2026-07-24 19:18:46.871131
22111,59838,2024-04-24,Debit,9048.39,NetBanking,Success,2024-04-24,2024-04-25
22112,24520,2026-08-28 19:18:46.871131,Debit,12530.61,ATM,Failed,2026-08-28 19:18:46.871131,2026-08-29 19:18:46.871131
22113,27552,2024-11-18,Debit,9107.99,NetBanking,Success,2024-11-18,2024-11-19
22114,55591,2024-09-24,Debit,42635.24,ATM,Success,2024-09-24,2024-09-25
22115,27255,2025-01-25,Debit,7037.89,ATM,Success,2025-01-25,2025-01-26
22116,17383,2025-12-20,Credit,6698.04,UPI,Success,2025-12-20,2025-12-21
22117,62335,2025-10-27,Debit,31203.35,ATM,Failed,2025-10-27,2025-10-28
22118,52893,2024-08-22,Debit,16243.04,ATM,Success,2024-08-22,2024-08-23
22119,18077,2025-02-03,Debit,29728.27,NetBanking,Success,2025-02-03,2025-02-04
22120,47884,2025-12-04,Credit,3005.42,NetBanking,Failed,2025-12-04,2025-12-05
22121,35240,2026-02-08,Debit,28250.16,NetBanking,Success,2026-02-08,2026-02-09
22122,26853,2027-03-13 19:18:46.871131,Debit,28916.81,ATM,Failed,2027-03-13 19:18:46.871131,2027-03-14 19:18:46.871131
22123,26069,2024-05-14,Credit,0.0,NetBanking,Failed,2024-05-14,2024-05-15
22124,60839,2025-09-13,Credit,29817.0,ATM,Success,2025-09-13,2025-09-14
22125,45063,2027-05-23 19:18:46.871131,Debit,24176.67,UPI,Success,2027-05-23 19:18:46.871131,2027-05-24 19:18:46.871131
22126,11415,2026-02-03,Credit,43342.11,ATM,Success,2026-02-03,2026-02-04
22127,14013,2024-03-01,Credit,-100.0,UPI,Failed,2024-03-01,2024-03-02
22128,22285,2024-06-10,Credit,0.0,ATM,Failed,2024-06-10,2024-06-11
22129,13939,2025-10-21,Credit,21508.43,UPI,Failed,2025-10-21,2025-10-22
22130,2167,2024-04-12,Debit,22024.38,ATM,Success,2024-04-12,2024-04-13
22131,44104,2027-04-21 19:18:46.871131,Debit,-100.0,ATM,Success,2027-04-21 19:18:46.871131,2027-04-22 19:18:46.871131
22132,30147,2025-11-22,Debit,-100.0,NetBanking,Failed,2025-11-22,2025-11-23
22133,62826,2025-11-20,Credit,30830.27,ATM,Success,2025-11-20,2025-11-21
22134,43727,2024-08-11,Credit,37403.41,NetBanking,Failed,2024-08-11,2024-08-12
22135,67197,2027-03-21 19:18:46.871131,Debit,0.0,UPI,Failed,2027-03-21 19:18:46.871131,2027-03-22 19:18:46.871131
22136,3680,2025-07-25,Debit,41863.91,ATM,Failed,2025-07-25,2025-07-26
22137,49342,2024-12-06,Credit,45421.89,ATM,Success,2024-12-06,2024-12-07
22138,33867,2025-11-12,Debit,49311.81,NetBanking,Failed,2025-11-12,2025-11-13
22139,6472,2025-11-17,Credit,1791.35,ATM,Success,2025-11-17,2025-11-18
22140,17350,2025-12-19,Debit,0.0,ATM,Success,2025-12-19,2025-12-20
22141,39330,2024-10-03,Debit,28970.48,UPI,Failed,2024-10-03,2024-10-04
22142,42783,2026-02-10,Credit,12663.3,ATM,Failed,2026-02-10,2026-02-11
22143,47879,2024-05-26,Debit,42394.55,NetBanking,Success,2024-05-26,2024-05-27
22144,12312,2025-04-07,Debit,46558.32,UPI,Failed,2025-04-07,2025-04-08
22145,47297,2025-11-24,Debit,16677.35,UPI,Failed,2025-11-24,2025-11-25
22146,14599,2026-02-04,Debit,19873.09,NetBanking,Success,2026-02-04,2026-02-05
22147,57747,2025-01-28,Credit,0.0,NetBanking,Success,2025-01-28,2025-01-29
22148,21815,2024-06-10,Debit,11187.73,NetBanking,Failed,2024-06-10,2024-06-11
22149,56057,2024-08-17,Credit,48783.6,UPI,Success,2024-08-17,2024-08-18
22150,7097,2024-03-04,Credit,-100.0,UPI,Failed,2024-03-04,2024-03-05
22151,58404,2024-09-10,Credit,11086.67,ATM,Failed,2024-09-10,2024-09-11
22152,56800,2025-07-01,Debit,-100.0,UPI,Success,2025-07-01,2025-07-02
22153,55546,2025-04-19,Credit,25545.43,NetBanking,Failed,2025-04-19,2025-04-20
22154,43816,2025-09-02,Credit,22476.39,UPI,Success,2025-09-02,2025-09-03
22155,36409,2024-11-26,Debit,25244.08,ATM,Success,2024-11-26,2024-11-27
22156,6254,2026-02-13,Debit,12686.53,UPI,Success,2026-02-13,2026-02-14
22157,56833,2026-10-20 19:18:46.871131,Debit,27858.16,UPI,Success,2026-10-20 19:18:46.871131,2026-10-21 19:18:46.871131
22158,23926,2026-07-06 19:18:46.871131,Credit,45929.28,NetBanking,Failed,2026-07-06 19:18:46.871131,2026-07-07 19:18:46.871131
22159,58358,2025-10-28,Debit,37587.9,UPI,Success,2025-10-28,2025-10-29
22160,56526,2025-12-02,Credit,27431.37,NetBanking,Failed,2025-12-02,2025-12-03
22161,40589,2026-01-28,Debit,31909.36,ATM,Success,2026-01-28,2026-01-29
22162,56754,2026-01-08,Credit,308.02,UPI,Failed,2026-01-08,2026-01-09
22163,56419,2024-07-31,Debit,0.0,NetBanking,Success,2024-07-31,2024-08-01
22164,11035,2024-09-03,Debit,29221.88,ATM,Failed,2024-09-03,2024-09-04
22165,13992,2026-01-12,Credit,34782.72,ATM,Success,2026-01-12,2026-01-13
22166,65938,2025-01-09,Debit,32054.61,ATM,Success,2025-01-09,2025-01-10
22167,59182,2024-08-02,Debit,8006.51,UPI,Failed,2024-08-02,2024-08-03
22168,54805,2026-10-04 19:18:46.871131,Debit,21431.53,NetBanking,Failed,2026-10-04 19:18:46.871131,2026-10-05 19:18:46.871131
22169,15911,2026-08-29 19:18:46.871131,Debit,40445.37,UPI,Failed,2026-08-29 19:18:46.871131,2026-08-30 19:18:46.871131
22170,66727,2026-12-15 19:18:46.871131,Credit,-100.0,ATM,Failed,2026-12-15 19:18:46.871131,2026-12-16 19:18:46.871131
22171,40171,2025-11-12,Debit,-100.0,ATM,Success,2025-11-12,2025-11-13
22172,10190,2026-01-22,Debit,-100.0,NetBanking,Success,2026-01-22,2026-01-23
22173,4088,2024-10-08,Credit,13070.65,ATM,Failed,2024-10-08,2024-10-09
22174,23458,2025-02-12,Debit,29085.85,UPI,Success,2025-02-12,2025-02-13
22175,8442,2026-01-26,Credit,42047.76,NetBanking,Failed,2026-01-26,2026-01-27
22176,38554,2025-01-31,Credit,49573.56,ATM,Failed,2025-01-31,2025-02-01
22177,51932,2025-03-28,Debit,4015.94,ATM,Failed,2025-03-28,2025-03-29
22178,14320,2025-03-04,Debit,42148.83,NetBanking,Success,2025-03-04,2025-03-05
22179,68089,2024-05-20,Debit,48672.08,ATM,Success,2024-05-20,2024-05-21
22180,33824,2025-05-21,Credit,9133.51,NetBanking,Failed,2025-05-21,2025-05-22
22181,22483,2024-03-12,Debit,34093.25,UPI,Success,2024-03-12,2024-03-13
22182,3405,2024-08-01,Debit,18635.83,UPI,Success,2024-08-01,2024-08-02
22183,44327,2026-11-09 19:18:46.871131,Credit,0.0,UPI,Success,2026-11-09 19:18:46.871131,2026-11-10 19:18:46.871131
22184,61961,2024-10-15,Debit,28007.56,NetBanking,Failed,2024-10-15,2024-10-16
22185,7906,2025-12-28,Credit,214.57,NetBanking,Failed,2025-12-28,2025-12-29
22186,26267,2026-03-17 19:18:46.871131,Credit,361.62,UPI,Success,2026-03-17 19:18:46.871131,2026-03-18 19:18:46.871131
22187,42406,2026-04-15 19:18:46.871131,Credit,49320.82,NetBanking,Success,2026-04-15 19:18:46.871131,2026-04-16 19:18:46.871131
22188,13193,2025-05-04,Debit,41435.22,ATM,Failed,2025-05-04,2025-05-05
22189,19962,2024-08-19,Debit,0.0,UPI,Failed,2024-08-19,2024-08-20
22190,13350,2025-04-27,Debit,18526.19,UPI,Failed,2025-04-27,2025-04-28
22191,55665,2024-10-24,Debit,31951.07,UPI,Success,2024-10-24,2024-10-25
22192,53382,2025-03-11,Credit,3191.75,UPI,Success,2025-03-11,2025-03-12
22193,67542,2025-12-13,Credit,-100.0,ATM,Failed,2025-12-13,2025-12-14
22194,28140,2025-02-19,Debit,5146.07,NetBanking,Failed,2025-02-19,2025-02-20
22195,48856,2025-06-18,Debit,41647.05,UPI,Failed,2025-06-18,2025-06-19
22196,23760,2024-12-16,Debit,14372.86,ATM,Failed,2024-12-16,2024-12-17
22197,30841,2024-10-23,Debit,15736.79,UPI,Success,2024-10-23,2024-10-24
22198,54232,2024-10-09,Debit,4884.27,UPI,Failed,2024-10-09,2024-10-10
22199,22561,2027-06-21 19:18:46.871131,Debit,12545.55,UPI,Failed,2027-06-21 19:18:46.871131,2027-06-22 19:18:46.871131
22200,13457,2024-10-13,Debit,23829.32,ATM,Success,2024-10-13,2024-10-14
22201,19789,2027-04-10 19:18:46.871131,Debit,20689.98,UPI,Success,2027-04-10 19:18:46.871131,2027-04-11 19:18:46.871131
22202,32598,2025-07-22,Credit,7183.48,UPI,Failed,2025-07-22,2025-07-23
22203,54358,2025-02-05,Credit,34843.29,NetBanking,Success,2025-02-05,2025-02-06
22204,66721,2026-03-23 19:18:46.871131,Debit,18127.81,UPI,Success,2026-03-23 19:18:46.871131,2026-03-24 19:18:46.871131
22205,8185,2024-03-30,Debit,40585.98,ATM,Failed,2024-03-30,2024-03-31
22206,66827,2024-03-06,Debit,2960.0,UPI,Success,2024-03-06,2024-03-07
22207,62963,2024-09-04,Debit,7204.05,NetBanking,Success,2024-09-04,2024-09-05
22208,16194,2024-09-07,Credit,30109.56,NetBanking,Success,2024-09-07,2024-09-08
22209,51343,2024-10-04,Credit,14350.53,NetBanking,Failed,2024-10-04,2024-10-05
22210,6323,2025-07-06,Credit,4986.63,UPI,Success,2025-07-06,2025-07-07
22211,19069,2024-07-04,Credit,35211.69,NetBanking,Failed,2024-07-04,2024-07-05
22212,47414,2025-07-30,Credit,49034.4,UPI,Success,2025-07-30,2025-07-31
22213,43776,2024-04-30,Credit,-100.0,ATM,Success,2024-04-30,2024-05-01
22214,22090,2025-07-09,Credit,1265.7,ATM,Failed,2025-07-09,2025-07-10
22215,40078,2026-03-28 19:18:46.871131,Debit,28908.89,NetBanking,Success,2026-03-28 19:18:46.871131,2026-03-29 19:18:46.871131
22216,68662,2027-01-25 19:18:46.871131,Credit,29791.18,UPI,Success,2027-01-25 19:18:46.871131,2027-01-26 19:18:46.871131
22217,43959,2026-12-26 19:18:46.871131,Debit,24808.67,UPI,Success,2026-12-26 19:18:46.871131,2026-12-27 19:18:46.871131
22218,27644,2025-12-26,Debit,27581.95,ATM,Failed,2025-12-26,2025-12-27
22219,21895,2025-12-20,Credit,0.0,UPI,Failed,2025-12-20,2025-12-21
22220,3359,2025-09-27,Debit,35815.08,NetBanking,Failed,2025-09-27,2025-09-28
22221,7371,2024-08-25,Credit,48456.95,UPI,Failed,2024-08-25,2024-08-26
22222,3024,2026-09-27 19:18:46.871131,Debit,46353.93,ATM,Success,2026-09-27 19:18:46.871131,2026-09-28 19:18:46.871131
22223,50110,2027-01-02 19:18:46.871131,Debit,43524.22,UPI,Success,2027-01-02 19:18:46.871131,2027-01-03 19:18:46.871131
22224,65807,2026-10-31 19:18:46.871131,Debit,24327.21,ATM,Success,2026-10-31 19:18:46.871131,2026-11-01 19:18:46.871131
22225,52450,2024-05-16,Debit,13212.2,NetBanking,Failed,2024-05-16,2024-05-17
22226,16722,2027-04-04 19:18:46.871131,Credit,2580.52,ATM,Success,2027-04-04 19:18:46.871131,2027-04-05 19:18:46.871131
22227,34390,2024-03-02,Debit,34797.88,ATM,Success,2024-03-02,2024-03-03
22228,29283,2025-04-20,Debit,42236.53,ATM,Failed,2025-04-20,2025-04-21
22229,50170,2024-09-01,Credit,46649.5,UPI,Failed,2024-09-01,2024-09-02
22230,56959,2025-04-22,Debit,35976.99,ATM,Success,2025-04-22,2025-04-23
22231,56267,2024-12-10,Credit,27686.53,ATM,Failed,2024-12-10,2024-12-11
22232,59447,2025-03-13,Credit,5893.32,UPI,Success,2025-03-13,2025-03-14
22233,17576,2026-01-06,Debit,22852.73,NetBanking,Failed,2026-01-06,2026-01-07
22234,42936,2025-04-23,Credit,-100.0,UPI,Failed,2025-04-23,2025-04-24
22235,68284,2024-02-23,Credit,48150.3,NetBanking,Failed,2024-02-23,2024-02-24
22236,19236,2025-09-20,Debit,-100.0,NetBanking,Success,2025-09-20,2025-09-21
22237,5839,2026-10-05 19:18:46.871131,Credit,25563.54,UPI,Success,2026-10-05 19:18:46.871131,2026-10-06 19:18:46.871131
22238,43516,2025-04-07,Credit,33386.96,ATM,Failed,2025-04-07,2025-04-08
22239,56719,2025-09-04,Debit,8776.12,NetBanking,Failed,2025-09-04,2025-09-05
22240,28769,2025-04-21,Credit,38048.2,UPI,Success,2025-04-21,2025-04-22
22241,40366,2024-08-03,Debit,29196.45,ATM,Failed,2024-08-03,2024-08-04
22242,38215,2025-05-24,Debit,28140.97,UPI,Failed,2025-05-24,2025-05-25
22243,29350,2025-02-25,Debit,39052.11,UPI,Success,2025-02-25,2025-02-26
22244,32353,2025-12-19,Debit,28581.94,ATM,Success,2025-12-19,2025-12-20
22245,62643,2025-05-20,Debit,40102.44,ATM,Success,2025-05-20,2025-05-21
22246,21763,2024-03-19,Debit,0.0,UPI,Success,2024-03-19,2024-03-20
22247,34297,2026-09-15 19:18:46.871131,Debit,-100.0,UPI,Success,2026-09-15 19:18:46.871131,2026-09-16 19:18:46.871131
22248,35653,2024-06-17,Debit,16519.57,NetBanking,Success,2024-06-17,2024-06-18
22249,41027,2024-04-07,Debit,20347.75,UPI,Failed,2024-04-07,2024-04-08
22250,25327,2024-06-15,Debit,401.34,UPI,Success,2024-06-15,2024-06-16
22251,15003,2026-08-03 19:18:46.871131,Debit,41955.26,UPI,Failed,2026-08-03 19:18:46.871131,2026-08-04 19:18:46.871131
22252,68282,2025-02-23,Credit,13331.02,UPI,Failed,2025-02-23,2025-02-24
22253,55038,2024-12-02,Credit,28270.5,UPI,Failed,2024-12-02,2024-12-03
22254,4443,2025-12-19,Credit,8403.89,NetBanking,Success,2025-12-19,2025-12-20
22255,60132,2026-01-30,Credit,27365.71,NetBanking,Success,2026-01-30,2026-01-31
22256,64167,2027-01-15 19:18:46.871131,Debit,-100.0,ATM,Failed,2027-01-15 19:18:46.871131,2027-01-16 19:18:46.871131
22257,6072,2025-12-03,Credit,21765.61,NetBanking,Success,2025-12-03,2025-12-04
22258,48150,2024-05-31,Debit,28803.85,UPI,Failed,2024-05-31,2024-06-01
22259,35751,2025-11-10,Debit,24986.37,ATM,Failed,2025-11-10,2025-11-11
22260,59743,2024-07-16,Debit,16845.86,ATM,Success,2024-07-16,2024-07-17
22261,2218,2026-12-17 19:18:46.871131,Debit,27595.88,UPI,Failed,2026-12-17 19:18:46.871131,2026-12-18 19:18:46.871131
22262,28585,2025-10-20,Credit,38903.21,NetBanking,Failed,2025-10-20,2025-10-21
22263,17446,2025-06-30,Credit,0.0,UPI,Success,2025-06-30,2025-07-01
22264,653,2024-12-31,Debit,19973.4,NetBanking,Failed,2024-12-31,2025-01-01
22265,65103,2025-11-07,Debit,45049.27,NetBanking,Failed,2025-11-07,2025-11-08
22266,22595,2024-03-30,Debit,-100.0,UPI,Failed,2024-03-30,2024-03-31
22267,15374,2025-06-09,Debit,17442.8,ATM,Failed,2025-06-09,2025-06-10
22268,24156,2026-10-02 19:18:46.871131,Credit,-100.0,ATM,Failed,2026-10-02 19:18:46.871131,2026-10-03 19:18:46.871131
22269,34635,2026-02-10,Credit,0.0,UPI,Success,2026-02-10,2026-02-11
22270,40942,2025-08-28,Debit,-100.0,ATM,Failed,2025-08-28,2025-08-29
22271,12555,2024-12-02,Debit,4504.43,UPI,Success,2024-12-02,2024-12-03
22272,33379,2025-10-11,Credit,42569.22,ATM,Failed,2025-10-11,2025-10-12
22273,30327,2024-06-24,Credit,43573.11,NetBanking,Success,2024-06-24,2024-06-25
22274,4649,2025-12-29,Debit,24373.46,NetBanking,Failed,2025-12-29,2025-12-30
22275,68496,2026-01-12,Credit,42276.34,UPI,Failed,2026-01-12,2026-01-13
22276,19102,2024-08-31,Credit,39734.55,NetBanking,Failed,2024-08-31,2024-09-01
22277,28537,2024-06-16,Debit,35948.49,NetBanking,Failed,2024-06-16,2024-06-17
22278,12909,2025-03-25,Credit,37153.6,UPI,Success,2025-03-25,2025-03-26
22279,24038,2025-12-04,Debit,0.0,UPI,Failed,2025-12-04,2025-12-05
22280,50992,2024-08-07,Credit,39083.23,NetBanking,Success,2024-08-07,2024-08-08
22281,27394,2024-04-18,Debit,35793.27,ATM,Failed,2024-04-18,2024-04-19
22282,31951,2025-06-21,Credit,32074.1,NetBanking,Success,2025-06-21,2025-06-22
22283,33992,2025-05-25,Debit,3532.26,ATM,Failed,2025-05-25,2025-05-26
22284,22778,2025-11-07,Debit,7798.88,ATM,Failed,2025-11-07,2025-11-08
22285,62532,2025-08-15,Debit,9916.39,ATM,Success,2025-08-15,2025-08-16
22286,68789,2026-10-08 19:18:46.871131,Debit,30512.93,UPI,Failed,2026-10-08 19:18:46.871131,2026-10-09 19:18:46.871131
22287,26174,2025-05-02,Debit,18195.92,ATM,Success,2025-05-02,2025-05-03
22288,6500,2025-01-17,Credit,-100.0,UPI,Success,2025-01-17,2025-01-18
22289,47840,2025-06-16,Debit,10644.3,ATM,Failed,2025-06-16,2025-06-17
22290,79,2024-09-11,Debit,0.0,NetBanking,Success,2024-09-11,2024-09-12
22291,36113,2024-08-08,Debit,45119.95,ATM,Success,2024-08-08,2024-08-09
22292,9786,2025-07-25,Credit,46909.92,UPI,Failed,2025-07-25,2025-07-26
22293,6894,2024-08-01,Debit,49901.42,UPI,Failed,2024-08-01,2024-08-02
22294,49163,2025-01-21,Credit,26993.25,ATM,Failed,2025-01-21,2025-01-22
22295,44475,2025-04-02,Credit,38489.86,UPI,Failed,2025-04-02,2025-04-03
22296,58751,2025-12-30,Credit,43724.26,UPI,Success,2025-12-30,2025-12-31
22297,30126,2026-02-05,Credit,25473.99,UPI,Success,2026-02-05,2026-02-06
22298,31061,2026-04-06 19:18:46.871131,Credit,21015.6,NetBanking,Failed,2026-04-06 19:18:46.871131,2026-04-07 19:18:46.871131
22299,46314,2024-12-11,Debit,-100.0,UPI,Failed,2024-12-11,2024-12-12
22300,10775,2025-12-17,Credit,6300.02,UPI,Failed,2025-12-17,2025-12-18
22301,1552,2025-01-11,Debit,28575.06,NetBanking,Success,2025-01-11,2025-01-12
22302,39131,2025-12-18,Credit,32414.52,UPI,Success,2025-12-18,2025-12-19
22303,28699,2027-02-19 19:18:46.871131,Debit,17655.74,ATM,Success,2027-02-19 19:18:46.871131,2027-02-20 19:18:46.871131
22304,51048,2026-03-24 19:18:46.871131,Credit,41164.93,NetBanking,Success,2026-03-24 19:18:46.871131,2026-03-25 19:18:46.871131
22305,34190,2026-01-04,Credit,7560.59,ATM,Failed,2026-01-04,2026-01-05
22306,44087,2027-06-21 19:18:46.871131,Debit,36926.43,ATM,Failed,2027-06-21 19:18:46.871131,2027-06-22 19:18:46.871131
22307,26057,2025-09-20,Credit,-100.0,UPI,Failed,2025-09-20,2025-09-21
22308,46919,2026-04-27 19:18:46.871131,Credit,40265.76,NetBanking,Success,2026-04-27 19:18:46.871131,2026-04-28 19:18:46.871131
22309,28254,2027-04-12 19:18:46.871131,Debit,22032.15,ATM,Failed,2027-04-12 19:18:46.871131,2027-04-13 19:18:46.871131
22310,24013,2024-12-30,Debit,45458.37,NetBanking,Failed,2024-12-30,2024-12-31
22311,205,2025-02-22,Credit,0.0,ATM,Failed,2025-02-22,2025-02-23
22312,53482,2025-06-22,Debit,0.0,NetBanking,Success,2025-06-22,2025-06-23
22313,61237,2024-04-28,Credit,39243.97,ATM,Failed,2024-04-28,2024-04-29
